Fertilizer Name;N (%);P (%);K (%);Fertilizer Type;Absorption Rate (%);Price per kg (TND);State;Region of Use in Tunisia;Specific Crop;Crop N;Crop P;Crop K;Application Method;Root Depth (cm);Soil_P;Soil_K;Soil_N;pH;Usage (Dosage)
SUPER FIFTY;10;5;10;Liquid;80;2.58;Siliana;Central;Olive;146;70;40;Radicular and Foliar;80;16.898711109842242;85.15847860656761;53.338799277110425;7.14708833951983;7.58
CALFERT 15-0-0 + 20CaO;15;0;0;Organic;80;2.25;Jendouba;North;Wheat;41;73;79;Radicular and Foliar;60;28.197220516490848;77.34200337789274;65.74076589081375;6.697360311016287;5.83
PANORAMIX WHEAT;10;5;10;Liquid;80;2.4;Manouba;North;Tomato;142;33;22;Seed Treatment;45;34.276511970073166;99.40551558772157;43.41241202833854;6.738833393384105;6.3
ALGAMAX ORGANIC;10;10;15;Liquid;50;2.77;Kairouan;Central;Olive;146;70;40;Foliar;80;22.16180634213936;66.5;56.7;7.708929811929346;7.59
FERTIMAX 15-15-15;15;15;15;Granular;60;3.54;Bizerte;North;Wheat;41;73;79;Soil Application;60;29.4;101.7;40.7;6.861983322388486;5.0
ALGAPOWER;15;10;10;Organic;55;2.94;Mahdia;Central;Barley;127;39;57;Radicular and Foliar;55;16.50694227695452;94.81510099131144;32.2;7.707140124021262;11.67
ORGANIC PLUS 3-2-2;3;2;2;Chemical;50;1.85;Sousse;Central;Wheat;41;73;79;Soil Application;60;15.7;64.44281725806168;50.3;7.348383842335959;39.5
TRADEBOR;12;10;20;Liquid;50;3.15;Medenine;South;Wheat;41;73;79;Radicular and Foliar;60;21.51601378448906;45.48744852415436;25.09827645590862;7.428877372985461;79.07
KALIFERT 0-0-50;0;0;50;Granular;65;3.95;Ariana;North;Corn;142;61;34;Soil Application;70;19.7;90.4;33.677347575920315;7.482546354004566;5.0
RAPTOR FE 48;15;10;10;Liquid;75;2.26;Nabeul;North;Barley;127;39;57;Radicular;55;;119.44224148154844;49.162376151081816;6.748321177478794;5.0
ALGAMAX ORGANIC;10;10;15;Liquid;50;2.74;Tozeur;South;Potato;61;62;21;Foliar;50;24.939470477977583;72.0;14.9;8.235318115224267;9.09
IDAI BROTAVERD;15;15;10;Granular;75;2.7;Medenine;South;Potato;61;62;21;Radicular and Foliar;50;20.48431920269528;46.8;22.0;7.955630101019252;8.85
ICI;12;5;15;Granular;80;2.32;Beja;North;Tomato;142;33;22;Radicular and Foliar;45;24.9405820063186;143.2;43.38078902443393;7.201435057638977;7.0
MAP 11-52-0;11;52;0;Liquid;90;4.02;Kef;Central;Potato;61;62;21;Soil Application;50;15.169716559667291;87.8;26.97429064927444;7.800503514081178;53.34
FLOCROP B;15;10;5;Liquid;70;2.57;Kef;Central;Wheat;41;73;79;Radicular and Foliar;60;15.9;96.38236241679982;25.2;7.733040342273169;14.49
MAP 11-52-0;11;52;0;Liquid;94;4.23;Kef;Central;Potato;61;62;21;Soil Application;50;16.6;90.53655852530024;24.294989649633887;7.97297862262603;51.67
MAP 11-52-0;11;52;0;Liquid;90;4.1;Tunis;North;Wheat;41;73;79;Soil Application;60;21.628567498574004;160.1;69.7120208673839;6.855000337398133;5.97
ACM CITRUS;5;5;5;Organic;75;2.11;Kef;Central;Corn;142;61;34;Radicular and Foliar;70;15.8;91.69306380710532;25.7;7.801280738792146;15.58
MAX SEASAILER;15;10;15;Liquid;79;3.3;Sfax;South;Tomato;142;33;22;Radicular and Foliar;45;6.858951577937551;106.43778266022584;37.2;7.839954158189575;6.76
AGROGOLD 20-20-20;20;20;20;Organic;65;4.09;Kasserine;Central;Olive;146;70;40;Foliar;80;;104.3;46.14376884672532;7.892398831376162;5.0
ECOFERT 5-3-4;5;3;4;Granular;60;1.18;Sidi Bouzid;Central;Olive;146;70;40;Soil Application;80;11.2;70.4;22.112130084023608;7.439065082799841;21.92
Nutriplusorganic 4-3-3;4;3;3;Organic;60;1.48;Gafsa;South;Tomato;142;33;22;Soil Application;45;11.3;56.60202917814576;43.8535355142898;8.001870760528453;37.68
MAP 11-52-0;11;52;0;Liquid;90;3.85;Ben Arous;North;Tomato;142;33;22;Soil Application;45;31.34167243476177;118.7276262659357;30.1;7.460272706987501;5.0
BLACKFORT;10;5;10;Granular;70;2.02;Mahdia;Central;Wheat;41;73;79;Radicular and Foliar;60;15.905436476834955;91.25545820093188;32.586907231530766;7.562182629150729;8.93
TUNIFERT 12-12-17;12;12;17;Organic;80;3.04;Manouba;North;Barley;127;39;57;Soil Application;55;34.571479579119774;86.26171866387935;42.96772352083276;6.803119690163936;5.0
TURBO;15;10;15;Chemical;60;2.51;Bizerte;North;Tomato;142;33;22;Radicular and Foliar;45;28.8;94.1615522774404;44.45158646381067;6.765661931470423;6.36
FORCEX ECO;10;5;10;Organic;63;1.76;Gafsa;South;Barley;127;39;57;Radicular and Foliar;55;10.9297123724542;54.3;42.5;8.038284865497593;25.71
BOTAMISOL PRO 80;15;10;10;Chemical;70;3.2;Beja;North;Wheat;41;73;79;Radicular and Foliar;60;25.164617601019337;145.2;36.55371377369562;7.049838232939732;8.05
ASCOFILLUM;15;10;10;Chemical;70;3.18;Siliana;Central;Olive;146;70;40;Radicular and Foliar;80;18.5;72.36078054658073;50.9;7.277978497410524;8.56
HUMILIG 8-8;8;8;8;Granular;85;2.4;Mahdia;Central;Tomato;142;33;22;Radicular;45;14.780596228062286;93.31394990556076;31.01410169985586;7.707624817723461;10.64
HUMILIG 11-5;11;5;10;Chemical;88;2.27;Kef;Central;Tomato;142;33;22;Radicular;45;14.689740319408124;90.50627316091894;23.2663652973757;7.826621030441984;8.58
HUMIFERT LIQUID;10;10;10;Liquid;50;2.41;Gafsa;South;Barley;127;39;57;Radicular and Foliar;55;11.3;62.1;34.126152974559176;8.319040198842535;13.27
SUPER FIFTY;10;5;10;Liquid;80;2.71;Tunis;North;Olive;146;70;40;Radicular and Foliar;80;25.9;144.6;62.18793120758665;6.881754926033137;7.44
HOLD plus;5;10;20;Granular;80;3.12;Tataouine;South;Tomato;142;33;22;Radicular and Foliar;45;20.9;77.59932017615137;26.159507539493013;7.579542337123235;5.0
ACM BORO;12;15;15;Granular;70;2.71;Sidi Bouzid;Central;Olive;146;70;40;Foliar;80;11.77116242659226;66.8;19.661798420037016;7.3179539168942815;5.83
BIOZINC;10;10;5;Liquid;50;2.6;Tataouine;South;Corn;142;61;34;Foliar;70;23.729818567884845;83.2370681862322;24.6;7.719620609990043;21.41
IDAI ALGAFER;15;15;10;Granular;80;2.93;Jendouba;North;Olive;146;70;40;Radicular and Foliar;80;27.98802657439892;79.75830099101134;66.53586044644076;6.664367610350667;7.37
ACM HUMIC;12;15;10;Granular;50;2.74;Mahdia;Central;Olive;146;70;40;Radicular and Foliar;80;15.6;100.28224899162883;32.39493618554332;7.717583416020449;11.48
TARSSAN MIX;5;10;20;Granular;50;2.38;Bizerte;North;Wheat;41;73;79;Radicular;60;30.043232437937217;95.12064891094188;40.7;6.756935043544226;5.0
FULVILAND;15;10;12;Chemical;60;3.09;Medenine;South;Barley;127;39;57;Radicular and Foliar;55;22.4;48.053212317435126;26.5;7.363056438837857;55.46
MAP 11-52-0;11;52;0;Liquid;90;3.76;Kairouan;Central;Corn;142;61;34;Soil Application;70;22.26689220709547;67.22841887763522;62.69229033294408;7.799989189197127;43.77
HOLD plus;5;10;20;Granular;80;2.84;Gafsa;South;Tomato;142;33;22;Radicular and Foliar;45;11.141681990328042;63.64734687979404;40.8769921051604;8.19117214413019;5.14
FLOCROP B;15;10;5;Liquid;70;2.86;Tozeur;South;Corn;142;61;34;Radicular and Foliar;70;24.706947289807808;73.3;15.071475341371272;8.171625281894208;16.28
HUMILAND;15;12;10;Liquid;50;3.12;Bizerte;North;Olive;146;70;40;Radicular;80;34.6;92.54738079140807;49.1;7.056904571135387;9.75
ALGAPOWER;15;10;10;Organic;55;2.97;Sidi Bouzid;Central;Olive;146;70;40;Radicular and Foliar;80;11.805881236730642;65.62270820128403;23.2;7.447041724679921;9.5
TRADECORP AZ;15;15;5;Granular;50;3.18;Gabes;South;Potato;61;62;21;Radicular and Foliar;50;5.0;96.62856365711131;36.73837276309629;8.293323986915544;22.05
ACM COBRE;12;15;10;Organic;50;2.4;Jendouba;North;Corn;142;61;34;Radicular and Foliar;70;29.862042150182283;78.5;60.8;6.762199959462931;10.52
MANGANESE SULFATE;5;10;5;Chemical;70;2.33;Ben Arous;North;Olive;146;70;40;Soil Application;80;32.2;120.1511479490386;29.6;7.3965811544284445;14.53
NITROCAL 20-0-0 + 15CaO;20;0;0;Organic;65;1.98;Kef;Central;Wheat;41;73;79;Soil Application;60;15.658685794776565;93.66290294615648;27.5;7.664605484321656;72.04
SANBIO EPSOMIT;15;15;5;Granular;70;2.33;Ben Arous;North;Barley;127;39;57;Soil Application;55;28.69361500875924;134.71983056213887;29.3;7.310284257930798;14.69
CONTROLPHYT Cu;12;10;5;Organic;85;2.28;Jendouba;North;Wheat;41;73;79;Radicular and Foliar;60;26.4882141294722;94.2;60.8;6.580549314952933;5.0
ACA 27 ORGANIC;10;15;15;Chemical;85;2.77;Nabeul;North;Corn;142;61;34;Radicular and Foliar;70;22.92942208983009;117.0;56.1661656916956;6.915707801163901;5.0
ACA 27 ORGANIC;10;15;15;Chemical;85;3.13;Sfax;South;Olive;146;70;40;Radicular and Foliar;80;6.299930785862912;109.9;43.4;7.684501579981733;5.0
AMMONIUM SULFATE;15;15;10;Liquid;50;2.78;Tunis;North;Corn;142;61;34;Soil Application;70;24.2;134.02375057342775;67.21897750653095;7.146951975773661;12.11
FULLVIGOR;12;5;20;Liquid;65;3.06;Nabeul;North;Barley;127;39;57;Radicular;55;22.94927038297009;103.33755800500536;52.2;6.760556187276436;5.12
RHYZO;8;10;5;Liquid;55;1.9;Siliana;Central;Barley;127;39;57;Radicular;55;18.8;80.4012316081142;54.31652875664292;7.30027015884568;23.34
VITAMINA MIX;15;10;5;Liquid;70;2.77;Monastir;Central;Tomato;142;33;22;Radicular;45;10.990759594302087;96.1;21.06369908813265;8.046153290121163;19.37
ESPARTAN;5;8;25;Granular;55;2.98;Siliana;Central;Olive;146;70;40;Radicular;80;16.933686975735768;75.55109720783425;58.94801423986803;7.253938137777727;5.0
ORGANIC PLUS 3-2-2;3;2;2;Chemical;50;1.27;Medenine;South;Corn;142;61;34;Soil Application;70;19.20766570900584;38.5;21.45411659924701;7.581627045471507;51.98
SANBIO PLANTA;15;10;15;Organic;80;3.03;Kebili;South;Olive;146;70;40;Soil Application;80;19.459664797407417;72.7;42.1;7.824756255437053;5.03
PANORAMIX WHEAT;10;5;10;Liquid;80;2.67;Kairouan;Central;Barley;127;39;57;Seed Treatment;55;21.700188131115965;66.80668412233406;64.1170961203263;7.743856267292944;9.02
FRUTALIV;10;15;15;Organic;80;3.38;Tunis;North;Wheat;41;73;79;Radicular and Foliar;60;24.33928955307072;142.1;64.57162906793258;7.256218158319892;5.0
DEFENDER MZ;10;15;10;Liquid;85;3.14;Ben Arous;North;Wheat;41;73;79;Radicular and Foliar;60;27.2;119.9;31.43588949040515;7.20488937957862;6.96
TECAMIN MAX;5;10;10;Chemical;50;2.33;Nabeul;North;Corn;142;61;34;Radicular and Foliar;70;21.05642782833072;124.34496146765508;47.74672469390785;6.637694241610861;11.93
NPK 20-20-20;20;20;20;Granular;60;3.72;Kef;Central;Barley;127;39;57;Radicular and Foliar;55;14.939240189910148;90.2801510049869;27.7;7.590170016828954;5.42
IDAI ALGAFER;15;15;10;Granular;80;2.74;Kebili;South;Corn;142;61;34;Radicular and Foliar;70;22.4;76.14712685704221;41.269710307033336;7.856364199271316;7.33
BORON PLUS;10;5;15;Granular;47;2.37;Ben Arous;North;Barley;127;39;57;Foliar;55;29.2;115.4;32.783904245385926;7.575921172379598;9.88
UREA 46-0-0;46;0;0;Organic;75;3.58;Gabes;South;Barley;127;39;57;Soil Application;55;5.302937358645687;82.21089242479148;34.7;8.25213452696084;111.28
ESPARTAN;5;8;25;Granular;55;2.8;Ben Arous;North;Olive;146;70;40;Radicular;80;33.65435052028037;125.60523516276928;28.685108808175134;7.343202836051412;5.0
ACM CALCIO PLUS;12;10;12;Organic;75;3.13;Kef;Central;Olive;146;70;40;Radicular and Foliar;80;15.716125332203571;95.7;22.88006352591891;7.842640093563206;6.16
PHOSFERT 18-46-0;18;46;0;Granular;80;4.46;Monastir;Central;Wheat;41;73;79;Soil Application;60;12.433570247803775;93.5;20.8;7.883187402389603;45.62
ECKLOMAR;10;5;10;Chemical;70;2.04;Monastir;Central;Barley;127;39;57;Radicular and Foliar;55;11.7;96.3;21.554512257281456;7.837234068013163;10.03
TERIOS LIQUIDO;5;5;20;Chemical;70;2.95;Zaghouan;North;Tomato;142;33;22;Radicular;45;17.1;161.7;81.7;7.101533646322239;5.48
DAP 18-46-0;18;46;0;Granular;60;4.68;Gabes;South;Corn;142;61;34;Soil Application;70;4.982369500750874;82.77719498503012;38.0905891426654;8.31994531841675;88.66
VITANICA RZ BIO;15;15;10;Organic;80;3.04;Jendouba;North;Corn;142;61;34;Radicular and Foliar;70;32.9;74.47900639426933;59.856486610192185;6.612793122553253;7.23
FERTIGRAIN FOLIAR;10;10;5;Liquid;65;1.93;Jendouba;North;Tomato;142;33;22;Foliar;45;26.09055776565592;85.24664193979952;64.9;6.940592790347306;18.6
Potash;0;0;60;Granular;55;4.27;Gafsa;South;Potato;61;62;21;Radicular and Soil Application;50;11.5;57.295181023754985;39.3;8.151121927268287;5.0
STIMUL NOSSUM SP;15;15;10;Organic;75;3.35;Medenine;South;Olive;146;70;40;Radicular and Foliar;80;18.07775204281468;43.07797272431311;26.42318387712917;7.547351054307744;7.34
BOMBARDIER;10;15;15;Organic;84;3.15;Mahdia;Central;Olive;146;70;40;Radicular and Foliar;80;16.8;94.8;34.0;7.650722118495386;5.0
BORON PLUS;10;5;15;Granular;50;2.6;Mahdia;Central;Wheat;41;73;79;Foliar;60;14.1;101.4;30.6;7.615204359519918;8.18
MainstayCalcio;15;5;5;Liquid;60;2.46;Manouba;North;Olive;146;70;40;Radicular and Foliar;80;37.36935189502167;101.77248783795424;34.8200184973174;6.646928910585823;16.68
UREA 46-0-0;46;0;0;Organic;80;3.05;Mahdia;Central;Barley;127;39;57;Soil Application;55;14.6;91.0;34.6;7.528943467787619;108.14
DEFENDER CALCIO;15;10;5;Chemical;60;2.84;Medenine;South;Olive;146;70;40;Radicular and Foliar;80;19.0;42.2;21.7;7.533763604410265;17.35
DAP 18-46-0;18;46;0;Granular;60;4.52;Manouba;North;Tomato;142;33;22;Soil Application;45;37.06776296625392;94.06141025523245;38.02837346565744;6.664725340403106;5.0
DCM VIVIKALI;5;5;20;Chemical;80;2.17;Tataouine;South;Olive;146;70;40;Soil Application;80;23.09749743753725;83.1;24.0;7.863397444846717;5.0
MIX DRIP COMPBI;5;10;20;Granular;70;2.47;Mahdia;Central;Olive;146;70;40;Radicular and Foliar;80;14.2;102.43830411136028;31.9;7.429358749694113;5.0
ZINCROPLUS;15;15;15;Chemical;75;3.72;Nabeul;North;Corn;142;61;34;Foliar;70;24.73164443425049;129.8;52.46459876420968;6.796830431542744;5.69
FUSVICUR;5;5;15;Organic;50;2.74;Zaghouan;North;Tomato;142;33;22;Foliar;45;16.5;155.01306444731566;71.36570902236832;7.239054313090882;10.04
DAP;18;46;0;Granular;65;4.1;Kef;Central;Potato;61;62;21;Radicular and Soil Application;50;17.1;98.14774734903976;26.06755721655725;7.779513402177643;68.3
ACA 27 ORGANIC;10;15;15;Chemical;85;2.72;Sfax;South;Wheat;41;73;79;Radicular and Foliar;60;6.182985691047796;89.85242273791371;43.895292080209344;7.791004510366445;5.0
ACM POTASIO GEL;12;15;20;Liquid;80;3.0;Gabes;South;Corn;142;61;34;Radicular and Foliar;70;4.991730346736964;91.9080292317512;43.080293377855696;8.164090367891847;5.0
ORGANIC PLUS 3-2-2;3;2;2;Chemical;50;1.7;Ariana;North;Wheat;41;73;79;Soil Application;60;20.0;98.96509204536996;33.394107707625615;7.272030869902111;45.09
CALFERT 15-0-0 + 20CaO;15;0;0;Organic;80;1.27;Mahdia;Central;Corn;142;61;34;Radicular and Foliar;70;15.58006806429714;101.7;35.96270811704712;7.351095983505949;102.99
TRADEBOR;12;10;20;Liquid;50;3.16;Jendouba;North;Barley;127;39;57;Radicular and Foliar;55;29.66421416728561;89.2;65.6197843671778;6.676059315027086;6.48
TRADEBOR;12;10;20;Liquid;50;2.98;Siliana;Central;Tomato;142;33;22;Radicular and Foliar;45;16.1;78.1;55.40806405548711;7.265356586437517;7.01
HUMILAND;15;12;10;Liquid;53;2.49;Ben Arous;North;Tomato;142;33;22;Radicular;45;28.6;130.9;29.68173983315652;7.16727048213335;10.83
FOLIASTIM MN/ZN;15;15;5;Liquid;75;2.27;Ariana;North;Corn;142;61;34;Radicular;70;19.10650706363436;85.7;35.515797171109135;7.413947944374645;15.9
ICI;12;5;15;Granular;80;2.85;Bizerte;North;Wheat;41;73;79;Radicular and Foliar;60;31.55227629763433;80.20376187103246;45.13697397610677;6.868546172292457;5.0
POTASSIUM NITRATE;15;10;15;Granular;55;2.93;Gafsa;South;Potato;61;62;21;Soil Application;50;11.029244032822364;56.6;38.72774100377066;8.026450813803708;8.07
BASFOLIAR SIZE SL;15;5;15;Organic;50;2.65;Sfax;South;Barley;127;39;57;Foliar;55;6.305615029262279;92.7895693181951;40.62683653716026;7.52503208952136;7.71
Urea;46;0;0;Granular;50;2.87;Sousse;Central;Barley;127;39;57;Radicular;55;16.487981698878503;65.90680883544864;48.1;7.270011508502792;157.01
BOMBARDIER SUGAR;15;15;10;Granular;50;2.73;Kairouan;Central;Olive;146;70;40;Radicular and Foliar;80;19.72139494096728;69.9;55.16098923441756;7.612916197438352;11.32
WUXAL ASCOFOL;15;15;10;Liquid;66;3.17;Gabes;South;Potato;61;62;21;Foliar;50;4.975678698658949;90.992816844165;37.8;8.125011796735981;9.3
ACM MAR S;15;10;10;Granular;90;3.23;Monastir;Central;Barley;127;39;57;Foliar;55;14.0;88.4;20.077353940869816;7.956535284136605;7.54
BOMBARDIER SUGAR;15;15;10;Granular;50;2.77;Tataouine;South;Olive;146;70;40;Radicular and Foliar;80;;82.39165523778293;25.3;7.604953550012715;5.0
AGROGOLD 20-20-20;20;20;20;Organic;65;3.88;Kebili;South;Olive;146;70;40;Foliar;80;18.42763779558442;72.3;39.32304020383156;7.968725963094883;5.0
VIGORAL MOL;15;12;15;Chemical;80;2.94;Tozeur;South;Olive;146;70;40;Radicular and Foliar;80;24.827764164949645;64.99633616893212;14.2;8.223724146150321;5.0
BORON PLUS;10;5;15;Granular;50;2.7;Tozeur;South;Corn;142;61;34;Foliar;70;23.41702328191567;76.83030868759587;14.98644293602033;8.087554540313704;7.67
GOLDEN FER;12;10;5;Liquid;70;2.03;Kebili;South;Wheat;41;73;79;Radicular and Soil Application;60;21.3;68.3;40.5;8.003107951823726;6.54
NUTRIJISA ECOCAL;10;15;15;Organic;65;3.04;Kairouan;Central;Olive;146;70;40;Radicular and Foliar;80;20.304811676012804;74.2;59.77599988264546;7.660084417596754;5.32
Potash;0;0;60;Granular;55;4.19;Kasserine;Central;Barley;127;39;57;Radicular and Soil Application;55;28.397591635183108;104.5;41.64374252235152;7.805050489048629;5.0
FOLIASTIM mix TE liquide;15;15;5;Organic;70;2.43;Gafsa;South;Olive;146;70;40;Foliar;80;11.1;57.10423918562426;38.411751970464;8.259388099541225;13.89
BOMBARDIER SUGAR;15;15;10;Granular;50;2.85;Kairouan;Central;Potato;61;62;21;Radicular and Foliar;50;19.862167968300827;68.1;57.640551772721885;7.750334496767854;9.45
FARINA DI BASALTO;15;5;5;Organic;50;2.18;Mahdia;Central;Olive;146;70;40;Soil Application;80;14.264252943719285;93.31098682972578;36.95436602824136;7.676228571680159;19.04
FORCE SOIL;15;10;5;Granular;90;2.68;Nabeul;North;Corn;142;61;34;Horticulture;70;20.0;115.4;58.7;6.8147588422250935;12.86
MOLEX;5;15;25;Chemical;75;2.88;Sfax;South;Olive;146;70;40;Radicular and Foliar;80;6.2;108.4;39.2;7.6789957400624065;5.0
FOLIARFEED 10-5-5;10;5;5;Granular;65;1.93;Gafsa;South;Tomato;142;33;22;Foliar;45;10.8;57.1;38.59410464818196;8.10417939468669;20.85
FERROACTIV H48;15;10;5;Chemical;70;2.37;Kasserine;Central;Olive;146;70;40;Foliar;80;26.6;115.6;45.3;8.021094088456005;13.31
BIOZINC;10;10;5;Liquid;50;2.27;Tataouine;South;Potato;61;62;21;Foliar;50;22.78210119680664;77.5;22.0756451829886;7.451910056849771;23.97
CONTROLPHYT Cu;12;10;5;Organic;85;2.55;Tataouine;South;Olive;146;70;40;Radicular and Foliar;80;20.1904598840487;74.82511151002889;23.0;7.506865185969868;12.06
FULVILAND;15;10;12;Chemical;60;3.32;Tunis;North;Corn;142;61;34;Radicular and Foliar;70;23.8;155.4461445487594;67.4;7.012029887356066;8.81
STIMUL NOSSUM SP;15;15;10;Organic;75;2.96;Sousse;Central;Potato;61;62;21;Radicular and Foliar;50;15.3;68.87609758386468;51.96125699459309;7.371633405968594;8.21
FOLIASTIM mix TE liquide;15;15;5;Organic;70;2.98;Sousse;Central;Potato;61;62;21;Foliar;50;17.1;66.4923285555441;44.74102201843592;7.242354184286785;17.07
CAOS XT;15;10;15;Chemical;55;3.09;Medenine;South;Barley;127;39;57;Radicular and Foliar;55;;43.9;24.7;7.7669104188207;11.85
TUNIFERT 12-12-17;12;12;17;Organic;80;3.32;Tataouine;South;Barley;127;39;57;Soil Application;55;21.907432383287183;70.21003133448602;24.694006793985945;7.738435255827536;5.0
HUMILAND;15;12;10;Liquid;50;3.07;Sidi Bouzid;Central;Wheat;41;73;79;Radicular;60;12.6;77.45894858781323;21.72470838962977;7.086549092788787;27.87
ALGAMAX ORGANIC;10;10;15;Liquid;50;2.36;Kairouan;Central;Olive;146;70;40;Foliar;80;19.52475893756524;66.21424967887049;51.6;7.88067254161831;6.67
KALIFERT 0-0-50;0;0;50;Granular;65;3.25;Gabes;South;Barley;127;39;57;Soil Application;55;5.344879926362356;96.43880187265904;42.8;8.283353635081788;5.0
STIMUL NOSSUM SP;15;15;10;Organic;75;2.89;Sfax;South;Tomato;142;33;22;Radicular and Foliar;45;6.600205322963907;98.5382191005802;40.58566836896989;7.669840748547504;11.03
IDAI CA SOIL;8;10;15;Granular;85;2.28;Ariana;North;Barley;127;39;57;Radicular and Foliar;55;17.6;97.04132270330524;33.7;7.308518054252402;5.35
BIOFERT ORGANIC;15;15;10;Organic;75;3.12;Bizerte;North;Potato;61;62;21;Radicular;50;28.7;87.80205693318325;41.54006779434484;6.823404017619967;8.93
HUMILAND;15;12;10;Liquid;50;3.0;Zaghouan;North;Wheat;41;73;79;Radicular;60;15.5;138.96684220394283;80.83233894043235;7.274157024655721;5.0
ECKLOMAR;10;5;10;Chemical;70;1.83;Sidi Bouzid;Central;Tomato;142;33;22;Radicular and Foliar;45;11.3;70.93809778754223;22.08258972397328;7.234204699979664;11.39
IRON CHELATE 6%;15;5;15;Liquid;80;2.47;Bizerte;North;Tomato;142;33;22;Foliar;45;32.1;100.8;40.25908340961745;6.814081203790408;5.15
FLOCROP B;15;10;5;Liquid;70;2.39;Jendouba;North;Wheat;41;73;79;Radicular and Foliar;60;31.041932365626835;88.15602223411099;56.20436863398619;6.500811697037905;5.0
STIMUL NOSSUM SP;15;15;10;Organic;75;2.53;Jendouba;North;Potato;61;62;21;Radicular and Foliar;50;30.0;89.0328106922925;63.39849858803181;6.834753497184548;5.0
POTASSIUM SULFATE 0-0-50;0;0;50;Chemical;51;3.9;Gafsa;South;Barley;127;39;57;Soil Application;55;10.042047417004971;59.81843886640426;35.84251847858624;8.045669609727206;5.0
AMINOPLUS ORGANIC;10;5;10;Granular;55;1.77;Monastir;Central;Barley;127;39;57;Radicular and Foliar;55;11.3;95.21221451699682;21.0;7.97018688076219;11.98
ALGA-PLEX;10;5;10;Chemical;63;1.83;Ariana;North;Tomato;142;33;22;Radicular and Foliar;45;17.8;99.7;32.822209297298414;7.407168713528075;12.11
IRONMAX 6%;5;15;10;Liquid;70;2.98;Nabeul;North;Tomato;142;33;22;Foliar;45;23.427299401532505;130.00681531096438;54.2;7.020255719068165;8.43
CALMAG 10-0-0 + 12CaO + 6MgO;10;0;0;Chemical;63;1.55;Tozeur;South;Potato;61;62;21;Radicular and Foliar;50;21.4;67.47184164283506;13.5;8.314807988369848;133.03
Potash;0;0;60;Granular;55;3.7;Mahdia;Central;Corn;142;61;34;Radicular and Soil Application;70;16.21347805235858;100.56433456650888;33.0703267885236;7.521108257665861;5.0
