STATIONNAME,CLIMATEZONE,CROP,COUNTRY,YA,YP,Source_Type,LONGITUDE,LATITUDE,ELEVATION_METER,AREA_IN_CLIMATEZONE_HA,TOTAL_AREA_HA,NUMBER_OF_CONTRIBUTING_STATIONS,NUMBER_OF_CONTRIBUTING_CLIMATEZONES,Data_Type,MANAGEMENT,CROPCYCLE,HARVESTYEAR,SOWINGDATE,CULTIVARMATURITY,USEDMODEL,Irrigation_Type
Medenine,3,Wheat,Tunisia,3.73,7.26,Station,10.5,33.36,220,9200,21500,2,2,Merged Data,Single Wheat,1,1992,11,172.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.92,4.96,Station,10.5,33.36,220,9200,21500,2,4,Merged Data,Single Wheat,1,1993,11,156.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.44,6.04,Station,10.5,33.36,220,9200,21500,1,3,Merged Data,Single Wheat,1,1994,11,172.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.41,6.35,Station,10.5,33.36,220,9200,21500,1,5,Merged Data,Single Wheat,1,1995,11,184.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.16,6.27,Station,10.5,33.36,220,9200,21500,2,2,Merged Data,Single Wheat,1,1996,11,159.0,WOFOST,1
Medenine,3,Wheat,Tunisia,4.09,5.265,Station,10.5,33.36,220,9200,21500,3,1,Merged Data,Single Wheat,1,1997,11,181.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.86,7.105,Station,10.5,33.36,220,9200,21500,3,5,Merged Data,Single Wheat,1,1998,11,155.0,WOFOST,1
Medenine,3,Wheat,Tunisia,4.07,5.01,Station,10.5,33.36,220,9200,21500,3,5,Merged Data,Single Wheat,1,1999,11,157.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.86,6.220000000000001,Station,10.5,33.36,220,9200,21500,3,4,Merged Data,Single Wheat,1,2000,11,179.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.59,5.185,Station,10.5,33.36,220,9200,21500,2,4,Merged Data,Single Wheat,1,2001,11,158.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.6,5.234999999999999,Station,10.5,33.36,220,9200,21500,1,3,Merged Data,Single Wheat,1,2002,11,176.0,WOFOST,1
Medenine,3,Wheat,Tunisia,4.11,5.56,Station,10.5,33.36,220,9200,21500,2,5,Merged Data,Single Wheat,1,2003,11,183.0,WOFOST,1
Medenine,3,Wheat,Tunisia,4.32,5.57,Station,10.5,33.36,220,9200,21500,2,5,Merged Data,Single Wheat,1,2004,11,184.0,WOFOST,1
Medenine,3,Wheat,Tunisia,5.01,6.645,Station,10.5,33.36,220,9200,21500,1,3,Merged Data,Single Wheat,1,2005,11,160.0,WOFOST,1
Medenine,3,Wheat,Tunisia,4.09,6.645,Station,10.5,33.36,220,9200,21500,3,2,Merged Data,Single Wheat,1,2006,11,176.0,WOFOST,1
Medenine,3,Wheat,Tunisia,4.09,5.42,Station,10.5,33.36,220,9200,21500,1,2,Merged Data,Single Wheat,1,2007,11,170.0,WOFOST,1
Medenine,3,Wheat,Tunisia,4.22,5.795,Station,10.5,33.36,220,9200,21500,3,5,Merged Data,Single Wheat,1,2008,11,173.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.83,5.965,Station,10.5,33.36,220,9200,21500,2,1,Merged Data,Single Wheat,1,2009,11,165.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.85,5.785,Station,10.5,33.36,220,9200,21500,1,3,Merged Data,Single Wheat,1,2010,11,181.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.62,6.62,Station,10.5,33.36,220,9200,21500,1,3,Merged Data,Single Wheat,1,2011,11,156.0,WOFOST,1
Medenine,3,Wheat,Tunisia,3.88,5.234999999999999,Station,10.5,33.36,220,9200,21500,3,2,Merged Data,Single Wheat,1,2012,11,182.0,WOFOST,1
Medenine,3,Barley,Tunisia,2.89,4.755,Station,10.5,33.36,220,9200,21500,1,5,Merged Data,Single Barley,1,1990,11,174.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.87,4.915,Station,10.5,33.36,220,9200,21500,2,5,Merged Data,Single Barley,1,1991,11,145.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.66,6.03,Station,10.5,33.36,220,9200,21500,3,3,Merged Data,Single Barley,1,1992,11,157.0,WOFOST,1
Medenine,3,Barley,Tunisia,4.54,5.935,Station,10.5,33.36,220,9200,21500,3,2,Merged Data,Single Barley,1,1993,11,146.0,WOFOST,1
Medenine,3,Barley,Tunisia,4.35,5.74,Station,10.5,33.36,220,9200,21500,1,3,Merged Data,Single Barley,1,1994,11,157.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.47,4.795,Station,10.5,33.36,220,9200,21500,2,4,Merged Data,Single Barley,1,1995,11,171.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.31,6.58,Station,10.5,33.36,220,9200,21500,2,2,Merged Data,Single Barley,1,1996,11,155.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.85,6.165,Station,10.5,33.36,220,9200,21500,2,3,Merged Data,Single Barley,1,1997,11,155.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.03,5.375,Station,10.5,33.36,220,9200,21500,1,5,Merged Data,Single Barley,1,1998,11,153.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.86,5.565,Station,10.5,33.36,220,9200,21500,1,4,Merged Data,Single Barley,1,1999,11,148.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.79,5.109999999999999,Station,10.5,33.36,220,9200,21500,1,1,Merged Data,Single Barley,1,2000,11,165.0,WOFOST,1
Medenine,3,Barley,Tunisia,4.57,6.015000000000001,Station,10.5,33.36,220,9200,21500,1,1,Merged Data,Single Barley,1,2001,11,151.0,WOFOST,1
Medenine,3,Barley,Tunisia,2.75,4.43,Station,10.5,33.36,220,9200,21500,2,5,Merged Data,Single Barley,1,2002,11,167.0,WOFOST,1
Medenine,3,Barley,Tunisia,2.76,4.550000000000001,Station,10.5,33.36,220,9200,21500,3,1,Merged Data,Single Barley,1,2003,11,153.0,WOFOST,1
Medenine,3,Barley,Tunisia,4.24,5.585,Station,10.5,33.36,220,9200,21500,2,3,Merged Data,Single Barley,1,2004,11,148.0,WOFOST,1
Medenine,3,Barley,Tunisia,4.37,5.715,Station,10.5,33.36,220,9200,21500,2,4,Merged Data,Single Barley,1,2005,11,145.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.37,5.145,Station,10.5,33.36,220,9200,21500,1,1,Merged Data,Single Barley,1,2006,11,168.0,WOFOST,1
Medenine,3,Barley,Tunisia,4.39,5.734999999999999,Station,10.5,33.36,220,9200,21500,1,3,Merged Data,Single Barley,1,2007,11,152.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.29,4.82,Station,10.5,33.36,220,9200,21500,3,4,Merged Data,Single Barley,1,2008,11,158.0,WOFOST,1
Medenine,3,Barley,Tunisia,2.67,4.85,Station,10.5,33.36,220,9200,21500,1,1,Merged Data,Single Barley,1,2009,11,148.0,WOFOST,1
Medenine,3,Barley,Tunisia,4.66,6.63,Station,10.5,33.36,220,9200,21500,2,5,Merged Data,Single Barley,1,2010,11,162.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.54,5.465,Station,10.5,33.36,220,9200,21500,3,4,Merged Data,Single Barley,1,2011,11,154.0,WOFOST,1
Medenine,3,Barley,Tunisia,3.35,4.48,Station,10.5,33.36,220,9200,21500,2,4,Merged Data,Single Barley,1,2012,11,169.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.3,5.21,Station,8.14,33.92,40,7800,19000,3,3,Merged Data,Single Dates,1,1990,5,190.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.8,3.605,Station,8.14,33.92,40,7800,19000,3,1,Merged Data,Single Dates,1,1991,5,175.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.76,4.26,Station,8.14,33.92,40,7800,19000,2,3,Merged Data,Single Dates,1,1992,5,185.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.63,3.83,Station,8.14,33.92,40,7800,19000,3,3,Merged Data,Single Dates,1,1993,5,176.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.28,4.635,Station,8.14,33.92,40,7800,19000,1,5,Merged Data,Single Dates,1,1994,5,191.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.34,4.695,Station,8.14,33.92,40,7800,19000,3,1,Merged Data,Single Dates,1,1995,5,180.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.46,5.495,Station,8.14,33.92,40,7800,19000,1,2,Merged Data,Single Dates,1,1996,5,170.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.35,5.765000000000001,Station,8.14,33.92,40,7800,19000,1,5,Merged Data,Single Dates,1,1997,5,182.0,WOFOST,1
Tozeur,4,Dates,Tunisia,3.51,6.565,Station,8.14,33.92,40,7800,19000,1,3,Merged Data,Single Dates,1,1998,5,191.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.58,4.94,Station,8.14,33.92,40,7800,19000,1,2,Merged Data,Single Dates,1,1999,5,183.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.88,6.415,Station,8.14,33.92,40,7800,19000,1,2,Merged Data,Single Dates,1,2000,5,178.0,WOFOST,1
Tozeur,4,Dates,Tunisia,3.95,5.875,Station,8.14,33.92,40,7800,19000,2,4,Merged Data,Single Dates,1,2001,5,189.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.09,4.72,Station,8.14,33.92,40,7800,19000,3,4,Merged Data,Single Dates,1,2002,5,194.0,WOFOST,1
Tozeur,4,Dates,Tunisia,3.46,5.545,Station,8.14,33.92,40,7800,19000,2,4,Merged Data,Single Dates,1,2003,5,165.0,WOFOST,1
Tozeur,4,Dates,Tunisia,3.68,4.815,Station,8.14,33.92,40,7800,19000,1,1,Merged Data,Single Dates,1,2004,5,178.0,WOFOST,1
Tozeur,4,Dates,Tunisia,1.96,4.595,Station,8.14,33.92,40,7800,19000,2,1,Merged Data,Single Dates,1,2005,5,173.0,WOFOST,1
Tozeur,4,Dates,Tunisia,1.94,4.885,Station,8.14,33.92,40,7800,19000,3,3,Merged Data,Single Dates,1,2006,5,195.0,WOFOST,1
Tozeur,4,Dates,Tunisia,3.58,5.96,Station,8.14,33.92,40,7800,19000,1,5,Merged Data,Single Dates,1,2007,5,195.0,WOFOST,1
Tozeur,4,Dates,Tunisia,3.32,5.74,Station,8.14,33.92,40,7800,19000,2,3,Merged Data,Single Dates,1,2008,5,170.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.56,5.04,Station,8.14,33.92,40,7800,19000,3,5,Merged Data,Single Dates,1,2009,5,181.0,WOFOST,1
Tozeur,4,Dates,Tunisia,1.7,3.75,Station,8.14,33.92,40,7800,19000,3,3,Merged Data,Single Dates,1,2010,5,179.0,WOFOST,1
Tozeur,4,Dates,Tunisia,2.72,5.404999999999999,Station,8.14,33.92,40,7800,19000,1,1,Merged Data,Single Dates,1,2011,5,167.0,WOFOST,1
Tozeur,4,Dates,Tunisia,1.76,3.665,Station,8.14,33.92,40,7800,19000,1,3,Merged Data,Single Dates,1,2012,5,179.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.48,4.85,Station,8.14,33.92,40,7800,19000,1,4,Merged Data,Single Oasis Cereals,1,1990,11,167.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.64,4.385,Station,8.14,33.92,40,7800,19000,3,5,Merged Data,Single Oasis Cereals,1,1991,11,188.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,1.95,4.03,Station,8.14,33.92,40,7800,19000,3,3,Merged Data,Single Oasis Cereals,1,1992,11,192.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,1.99,2.925,Station,8.14,33.92,40,7800,19000,3,1,Merged Data,Single Oasis Cereals,1,1993,11,167.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,1.43,2.83,Station,8.14,33.92,40,7800,19000,3,4,Merged Data,Single Oasis Cereals,1,1994,11,185.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.92,4.915,Station,8.14,33.92,40,7800,19000,1,2,Merged Data,Single Oasis Cereals,1,1995,11,170.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.66,4.720000000000001,Station,8.14,33.92,40,7800,19000,1,1,Merged Data,Single Oasis Cereals,1,1996,11,168.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.09,4.275,Station,8.14,33.92,40,7800,19000,3,1,Merged Data,Single Oasis Cereals,1,1997,11,182.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.32,4.015000000000001,Station,8.14,33.92,40,7800,19000,2,4,Merged Data,Single Oasis Cereals,1,1998,11,189.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,1.75,2.845,Station,8.14,33.92,40,7800,19000,3,1,Merged Data,Single Oasis Cereals,1,1999,11,192.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.52,3.31,Station,8.14,33.92,40,7800,19000,3,5,Merged Data,Single Oasis Cereals,1,2000,11,172.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.13,4.08,Station,8.14,33.92,40,7800,19000,1,2,Merged Data,Single Oasis Cereals,1,2001,11,194.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,1.66,3.01,Station,8.14,33.92,40,7800,19000,2,5,Merged Data,Single Oasis Cereals,1,2002,11,170.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.56,4.234999999999999,Station,8.14,33.92,40,7800,19000,1,4,Merged Data,Single Oasis Cereals,1,2003,11,190.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.21,3.84,Station,8.14,33.92,40,7800,19000,3,4,Merged Data,Single Oasis Cereals,1,2004,11,173.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.11,3.89,Station,8.14,33.92,40,7800,19000,1,1,Merged Data,Single Oasis Cereals,1,2005,11,184.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,1.71,3.635,Station,8.14,33.92,40,7800,19000,3,2,Merged Data,Single Oasis Cereals,1,2006,11,183.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,1.51,3.555,Station,8.14,33.92,40,7800,19000,3,2,Merged Data,Single Oasis Cereals,1,2007,11,193.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.32,3.77,Station,8.14,33.92,40,7800,19000,2,1,Merged Data,Single Oasis Cereals,1,2008,11,179.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,3.12,3.95,Station,8.14,33.92,40,7800,19000,1,3,Merged Data,Single Oasis Cereals,1,2009,11,165.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,1.55,3.12,Station,8.14,33.92,40,7800,19000,1,4,Merged Data,Single Oasis Cereals,1,2010,11,180.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.18,3.825,Station,8.14,33.92,40,7800,19000,1,3,Merged Data,Single Oasis Cereals,1,2011,11,168.0,WOFOST,1
Tozeur,4,Oasis Cereals,Tunisia,2.45,4.185,Station,8.14,33.92,40,7800,19000,1,3,Merged Data,Single Oasis Cereals,1,2012,11,194.0,WOFOST,1
Kebili,4,Dates,Tunisia,3.1,4.279999999999999,Station,8.97,33.71,40,8100,19500,2,4,Merged Data,Single Dates,1,1990,5,191.0,WOFOST,1
Kebili,4,Dates,Tunisia,1.99,4.9,Station,8.97,33.71,40,8100,19500,1,3,Merged Data,Single Dates,1,1991,5,172.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.42,4.245,Station,8.97,33.71,40,8100,19500,2,1,Merged Data,Single Dates,1,1992,5,171.0,WOFOST,1
Kebili,4,Dates,Tunisia,3.66,6.300000000000001,Station,8.97,33.71,40,8100,19500,3,5,Merged Data,Single Dates,1,1993,5,172.0,WOFOST,1
Kebili,4,Dates,Tunisia,3.71,5.26,Station,8.97,33.71,40,8100,19500,2,3,Merged Data,Single Dates,1,1994,5,179.0,WOFOST,1
Kebili,4,Dates,Tunisia,3.37,4.795,Station,8.97,33.71,40,8100,19500,1,4,Merged Data,Single Dates,1,1995,5,175.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.76,5.52,Station,8.97,33.71,40,8100,19500,3,4,Merged Data,Single Dates,1,1996,5,186.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.31,5.565,Station,8.97,33.71,40,8100,19500,2,2,Merged Data,Single Dates,1,1997,5,175.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.76,4.31,Station,8.97,33.71,40,8100,19500,2,3,Merged Data,Single Dates,1,1998,5,170.0,WOFOST,1
Kebili,4,Dates,Tunisia,1.67,4.095000000000001,Station,8.97,33.71,40,8100,19500,2,5,Merged Data,Single Dates,1,1999,5,173.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.78,4.41,Station,8.97,33.71,40,8100,19500,2,4,Merged Data,Single Dates,1,2000,5,194.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.27,4.89,Station,8.97,33.71,40,8100,19500,1,1,Merged Data,Single Dates,1,2001,5,182.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.39,5.48,Station,8.97,33.71,40,8100,19500,2,1,Merged Data,Single Dates,1,2002,5,190.0,WOFOST,1
Kebili,4,Dates,Tunisia,3.03,6.24,Station,8.97,33.71,40,8100,19500,3,1,Merged Data,Single Dates,1,2003,5,187.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.21,3.61,Station,8.97,33.71,40,8100,19500,2,5,Merged Data,Single Dates,1,2004,5,182.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.03,4.765000000000001,Station,8.97,33.71,40,8100,19500,3,4,Merged Data,Single Dates,1,2005,5,183.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.6,5.225,Station,8.97,33.71,40,8100,19500,1,3,Merged Data,Single Dates,1,2006,5,190.0,WOFOST,1
Kebili,4,Dates,Tunisia,1.73,3.745,Station,8.97,33.71,40,8100,19500,2,2,Merged Data,Single Dates,1,2007,5,177.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.84,4.895,Station,8.97,33.71,40,8100,19500,2,4,Merged Data,Single Dates,1,2008,5,188.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.05,4.54,Station,8.97,33.71,40,8100,19500,2,4,Merged Data,Single Dates,1,2009,5,184.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.87,5.6,Station,8.97,33.71,40,8100,19500,2,3,Merged Data,Single Dates,1,2010,5,165.0,WOFOST,1
Kebili,4,Dates,Tunisia,3.48,5.21,Station,8.97,33.71,40,8100,19500,1,5,Merged Data,Single Dates,1,2011,5,193.0,WOFOST,1
Kebili,4,Dates,Tunisia,2.36,3.705,Station,8.97,33.71,40,8100,19500,1,1,Merged Data,Single Dates,1,2012,5,165.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.61,4.24,Station,8.97,33.71,40,8100,19500,1,5,Merged Data,Single Oasis Cereals,1,1990,11,187.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.71,5.08,Station,8.97,33.71,40,8100,19500,1,4,Merged Data,Single Oasis Cereals,1,1991,11,180.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.22,2.975,Station,8.97,33.71,40,8100,19500,2,1,Merged Data,Single Oasis Cereals,1,1992,11,185.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.26,4.075,Station,8.97,33.71,40,8100,19500,3,5,Merged Data,Single Oasis Cereals,1,1993,11,191.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.4,4.24,Station,8.97,33.71,40,8100,19500,2,1,Merged Data,Single Oasis Cereals,1,1994,11,181.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.04,4.675000000000001,Station,8.97,33.71,40,8100,19500,1,5,Merged Data,Single Oasis Cereals,1,1995,11,183.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,3.01,4.545,Station,8.97,33.71,40,8100,19500,2,5,Merged Data,Single Oasis Cereals,1,1996,11,174.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,1.27,3.08,Station,8.97,33.71,40,8100,19500,2,4,Merged Data,Single Oasis Cereals,1,1997,11,180.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.37,4.23,Station,8.97,33.71,40,8100,19500,2,3,Merged Data,Single Oasis Cereals,1,1998,11,175.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,3.43,4.970000000000001,Station,8.97,33.71,40,8100,19500,2,4,Merged Data,Single Oasis Cereals,1,1999,11,184.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,1.7,4.525,Station,8.97,33.71,40,8100,19500,3,5,Merged Data,Single Oasis Cereals,1,2000,11,178.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,1.84,3.535,Station,8.97,33.71,40,8100,19500,2,3,Merged Data,Single Oasis Cereals,1,2001,11,187.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,1.77,3.81,Station,8.97,33.71,40,8100,19500,1,1,Merged Data,Single Oasis Cereals,1,2002,11,165.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.05,4.145,Station,8.97,33.71,40,8100,19500,1,2,Merged Data,Single Oasis Cereals,1,2003,11,170.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.27,3.835,Station,8.97,33.71,40,8100,19500,3,2,Merged Data,Single Oasis Cereals,1,2004,11,167.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.2,3.585,Station,8.97,33.71,40,8100,19500,1,2,Merged Data,Single Oasis Cereals,1,2005,11,176.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.78,4.06,Station,8.97,33.71,40,8100,19500,2,1,Merged Data,Single Oasis Cereals,1,2006,11,173.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.9,5.025,Station,8.97,33.71,40,8100,19500,2,4,Merged Data,Single Oasis Cereals,1,2007,11,188.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,3.25,4.395,Station,8.97,33.71,40,8100,19500,1,3,Merged Data,Single Oasis Cereals,1,2008,11,166.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.59,4.42,Station,8.97,33.71,40,8100,19500,2,5,Merged Data,Single Oasis Cereals,1,2009,11,179.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.7,4.279999999999999,Station,8.97,33.71,40,8100,19500,3,4,Merged Data,Single Oasis Cereals,1,2010,11,168.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.8,4.5,Station,8.97,33.71,40,8100,19500,3,2,Merged Data,Single Oasis Cereals,1,2011,11,180.0,WOFOST,1
Kebili,4,Oasis Cereals,Tunisia,2.37,3.67,Station,8.97,33.71,40,8100,19500,1,4,Merged Data,Single Oasis Cereals,1,2012,11,173.0,WOFOST,1
Tataouine,4,Dates,Tunisia,3.32,5.52,Station,10.44,32.93,250,7300,18000,1,1,Merged Data,Single Dates,1,1990,5,173.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.08,5.635,Station,10.44,32.93,250,7300,18000,3,5,Merged Data,Single Dates,1,1991,5,192.0,WOFOST,1
Tataouine,4,Dates,Tunisia,3.05,5.904999999999999,Station,10.44,32.93,250,7300,18000,3,2,Merged Data,Single Dates,1,1992,5,179.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.57,5.074999999999999,Station,10.44,32.93,250,7300,18000,2,2,Merged Data,Single Dates,1,1993,5,184.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.55,4.904999999999999,Station,10.44,32.93,250,7300,18000,3,1,Merged Data,Single Dates,1,1994,5,177.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.97,4.565,Station,10.44,32.93,250,7300,18000,2,3,Merged Data,Single Dates,1,1995,5,195.0,WOFOST,1
Tataouine,4,Dates,Tunisia,3.43,5.37,Station,10.44,32.93,250,7300,18000,2,4,Merged Data,Single Dates,1,1996,5,180.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.53,6.025,Station,10.44,32.93,250,7300,18000,3,3,Merged Data,Single Dates,1,1997,5,190.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.08,4.19,Station,10.44,32.93,250,7300,18000,3,2,Merged Data,Single Dates,1,1998,5,189.0,WOFOST,1
Tataouine,4,Dates,Tunisia,3.03,5.18,Station,10.44,32.93,250,7300,18000,3,5,Merged Data,Single Dates,1,1999,5,174.0,WOFOST,1
Tataouine,4,Dates,Tunisia,3.53,5.609999999999999,Station,10.44,32.93,250,7300,18000,1,3,Merged Data,Single Dates,1,2000,5,182.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.74,5.215,Station,10.44,32.93,250,7300,18000,1,1,Merged Data,Single Dates,1,2001,5,192.0,WOFOST,1
Tataouine,4,Dates,Tunisia,3.01,4.945,Station,10.44,32.93,250,7300,18000,2,3,Merged Data,Single Dates,1,2002,5,192.0,WOFOST,1
Tataouine,4,Dates,Tunisia,3.2,5.74,Station,10.44,32.93,250,7300,18000,3,1,Merged Data,Single Dates,1,2003,5,175.0,WOFOST,1
Tataouine,4,Dates,Tunisia,3.13,4.915,Station,10.44,32.93,250,7300,18000,2,5,Merged Data,Single Dates,1,2004,5,178.0,WOFOST,1
Tataouine,4,Dates,Tunisia,3.01,5.42,Station,10.44,32.93,250,7300,18000,3,3,Merged Data,Single Dates,1,2005,5,175.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.84,4.545,Station,10.44,32.93,250,7300,18000,3,4,Merged Data,Single Dates,1,2006,5,166.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.35,5.74,Station,10.44,32.93,250,7300,18000,2,4,Merged Data,Single Dates,1,2007,5,189.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.69,5.51,Station,10.44,32.93,250,7300,18000,1,2,Merged Data,Single Dates,1,2008,5,167.0,WOFOST,1
Tataouine,4,Dates,Tunisia,1.73,3.945,Station,10.44,32.93,250,7300,18000,2,1,Merged Data,Single Dates,1,2009,5,177.0,WOFOST,1
Tataouine,4,Dates,Tunisia,2.35,5.07,Station,10.44,32.93,250,7300,18000,2,1,Merged Data,Single Dates,1,2010,5,183.0,WOFOST,1
Tataouine,4,Dates,Tunisia,1.83,3.72,Station,10.44,32.93,250,7300,18000,1,3,Merged Data,Single Dates,1,2011,5,182.0,WOFOST,1
Tataouine,4,Dates,Tunisia,3.26,5.625,Station,10.44,32.93,250,7300,18000,3,3,Merged Data,Single Dates,1,2012,5,191.0,WOFOST,1
Tataouine,4,Oasis Cereals,Tunisia,2.21,3.225,Station,10.44,32.93,250,7300,18000,3,2,Merged Data,Single Oasis Cereals,1,1990,11,168.0,WOFOST,1
Tataouine,4,Oasis Cereals,Tunisia,1.9,3.425,Station,10.44,32.93,250,7300,18000,1,3,Merged Data,Single Oasis Cereals,1,1991,11,178.0,WOFOST,1
Tataouine,4,Oasis Cereals,Tunisia,2.62,4.0,Station,10.44,32.93,250,7300,18000,1,3,Merged Data,Single Oasis Cereals,1,1992,11,171.0,WOFOST,1
Tataouine,4,Oasis Cereals,Tunisia,1.8,2.785,Station,10.44,32.93,250,7300,18000,3,2,Merged Data,Single Oasis Cereals,1,1993,11,180.0,WOFOST,1
Tataouine,4,Oasis Cereals,Tunisia,2.11,3.87,Station,10.44,32.93,250,7300,18000,2,3,Merged Data,Single Oasis Cereals,1,1994,11,188.0,WOFOST,1
Tataouine,4,Oasis Cereals,Tunisia,2.68,4.324999999999999,Station,10.44,32.93,250,7300,18000,2,5,Merged Data,Single Oasis Cereals,1,1995,11,175.0,WOFOST,1
